business_prob,popup,survey
0.0000000000,0,0
0.1870869599,1,1
0.1926394810,1,1
0.0000000000,0,0
0.1154454561,1,1
0.1557791049,1,1
0.0419442516,0,0
0.0001746578,0,0
0.0025336498,0,0
0.0000000000,0,0
0.1850087056,1,1
0.1321306807,1,1
0.1866343267,1,1
0.0122682915,0,0
0.2915766563,1,1
0.0000997681,0,0
0.0106387108,0,0
0.0137841372,0,0
0.0077869736,0,0
0.0018408746,0,0
0.1151690880,1,1
0.0769677206,0,0
0.0081298131,0,0
0.5247884088,1,1
0.0976179694,1,1
0.0002035972,0,0
0.0004007522,0,0
0.1473608284,1,1
0.0000664556,0,0
0.0268911482,0,0
0.0000000000,0,0
0.0698871260,0,0
0.0001981292,0,0
0.2489950927,1,1
0.1283743566,1,1
0.0001621803,0,0
0.1021408198,1,1
0.0000077256,0,0
0.5720399664,1,1
0.0001621803,0,0
0.0947286211,1,1
0.0000997681,0,0
0.0028311474,0,0
0.0023054287,0,0
0.1108752343,1,1
0.0308509612,0,0
0.0001332409,0,0
0.0000000000,0,0
0.1150594054,1,1
0.0453639264,0,0
0.0570683364,0,0
0.0001621803,0,0
0.1988872606,1,1
0.2471123137,1,1
0.0000000000,0,0
0.0048849565,0,0
0.1325451074,1,1
0.1789086130,1,1
0.0013071493,0,0
0.1018319009,1,1
0.0267908040,0,0
0.0014553979,0,0
0.0000000000,0,0
0.0001621803,0,0
0.0000000000,0,0
0.0000664556,0,0
0.2512029849,1,1
0.0002002725,0,0
0.0678528275,0,0
0.2807358744,1,1
0.0000000000,0,0
0.0744969848,0,0
0.0006697101,0,0
0.1113390519,1,1
0.0006956735,0,0
0.1243176716,1,1
0.0347528681,0,0
0.0029821280,0,0
0.0013178579,0,0
0.3535168685,1,1
0.0000000000,0,0
0.0036395209,0,0
0.0000000000,0,0
0.1111759055,1,1
0.2243977847,1,1
0.0792604292,0,0
0.0124092467,0,0
0.0026093986,0,0
0.1370962475,1,1
0.0002203368,0,0
0.3079568064,1,1
0.0060800551,0,0
0.0004007522,0,0
0.2449901978,1,1
0.0000077256,0,0
0.0254536796,0,0
0.0187818911,0,0
0.0001621803,0,0
0.0000077256,0,0
0.0001676483,0,0
0.0000768533,0,0
0.1907539421,1,1
0.0060344424,0,0
0.0227599970,0,0
0.0001981292,0,0
0.0003037785,0,0
0.0053818157,0,0
0.0116781601,0,0
0.0010293827,0,0
0.0001621803,0,0
0.0000433804,0,0
0.3284531170,1,1
0.0166276581,0,0
0.0001746578,0,0
0.0024877195,0,0
0.0006849251,0,0
0.0075871645,0,0
0.0001981292,0,0
0.0071363058,0,0
0.0006849251,0,0
0.6039065036,1,1
0.0022078313,0,0
0.0001332409,0,0
0.0001981292,0,0
0.3434679415,1,1
0.0000000000,0,0
0.0281522682,0,0
0.0203033770,0,0
0.0898097791,1,0
0.0165335311,0,0
0.0000077256,0,0
0.1420982786,1,1
0.0016041882,0,0
0.0006956735,0,0
0.0687788416,0,0
0.0001981292,0,0
0.1285154840,1,1
0.0007944801,0,0
0.2533338276,1,1
0.0000664556,0,0
0.0000000000,0,0
0.0045868523,0,0
0.0033354647,0,0
0.1657536794,1,1
0.0382515961,0,0
0.3298609728,1,1
0.0020221040,0,0
0.0016041882,0,0
0.1099006217,1,1
0.0115548714,0,0
0.1003962869,1,1
0.0000997681,0,0
0.0000997681,0,0
0.0010157858,0,0
0.0000000000,0,0
0.0003752019,0,0
0.0000997681,0,0
0.0001332409,0,0
0.0001024045,0,0
0.0000997681,0,0
0.0002390530,0,0
0.0001621803,0,0
0.0951038790,1,1
0.0036052046,0,0
0.2090806821,1,1
0.0161721156,0,0
0.0027193771,0,0
0.2503178371,1,1
0.3481320895,1,1
0.0293551007,0,0
0.0001676483,0,0
0.0356934703,0,0
0.0002260626,0,0
0.1536128319,1,1
0.0003173105,0,0
0.3600822547,1,1
0.6760040202,1,1
0.0024877195,0,0
0.0000000000,0,0
0.0000997681,0,0
0.0953777165,1,1
0.0023901221,0,0
0.0000000000,0,0
0.0198403123,0,0
0.2475119487,1,1
0.0001024045,0,0
0.0000000000,0,0
0.0018408746,0,0
0.0001332409,0,0
0.0000077256,0,0
0.2102859118,1,1
0.1876023747,1,1
0.1155724623,1,1
0.0064788347,0,0
0.3032963790,1,1
0.0001643236,0,0
0.0033354647,0,0
0.0000664556,0,0
0.2203875752,1,1
0.0001621803,0,0
0.0000997681,0,0
0.0000000000,0,0
0.0116115626,0,0
0.1247251184,1,1
0.0372546136,0,0
0.0003939181,0,0
0.0000000000,0,0
0.0000000000,0,0
0.0412738215,0,0
0.0009874396,0,0
0.0008335747,0,0
0.0000000000,0,0
0.0002880110,0,0
0.0029802378,0,0
0.0200427099,0,0
0.0016041882,0,0
0.0024877195,0,0
0.0000000000,0,0
0.0471544600,0,0
0.3190674732,1,1
0.0023899455,0,0
0.0194783747,0,0
0.0007944801,0,0
0.0030824738,0,0
0.0481071754,0,0
0.0145353416,0,0
0.0029891171,0,0
0.0148411087,0,0
0.6698441495,1,1
0.1395208550,1,1
0.3417918712,1,1
0.0734029061,0,0
0.6401950262,1,1
0.0003359969,0,0
0.0841606201,0,0
0.0234609900,0,0
0.0028268923,0,0
0.0716931164,0,0
0.0156909108,0,0
0.0339017344,0,0
0.0148003554,0,0
0.0086118283,0,0
0.0162023639,0,0
0.0000000000,0,0
0.0131126968,0,0
0.2587417390,1,1
0.1018527857,1,1
0.0002615184,0,0
0.0000997681,0,0
0.3265985845,1,1
0.0435037301,0,0
0.0502793909,0,0
0.1285945208,1,1
0.0089274492,0,0
0.0002166063,0,0
0.0421603308,0,0
0.0749268210,0,0
0.0041031109,0,0
0.0011022045,0,0
0.0521674089,0,0
0.3614600584,1,1
0.0000000000,0,0
0.0003095043,0,0
0.0380914531,0,0
0.1385146738,1,1
0.0007627079,0,0
0.0616248147,0,0
0.0011587202,0,0
0.1257012279,1,1
0.0008335747,0,0
0.0000664556,0,0
0.0009556674,0,0
0.0009723670,0,0
0.0010599137,0,0
0.0000953950,0,0
0.0000356549,0,0
0.0482018190,0,0
0.1427167277,1,1
0.1684886533,1,1
0.0646203155,0,0
0.1167187716,1,1
0.2645584371,1,1
0.0002035972,0,0
0.0001332409,0,0
0.0701338803,0,0
0.0001287075,0,0
0.1437458729,1,1
0.0006956735,0,0
0.0016041882,0,0
0.0460289450,0,0
0.1457250727,1,1
0.0000997681,0,0
0.6550998487,1,1
0.0000000000,0,0
0.1891936233,1,1
0.0000997681,0,0
0.0000000000,0,0
0.1634400223,1,1
0.2689795158,1,1
0.1711206378,1,1
0.0022078313,0,0
0.0219903623,0,0
0.2558348289,1,1
0.0001332409,0,0
0.0759847858,0,0
0.0000000000,0,0
0.0289098513,0,0
0.0000664556,0,0
0.0000997681,0,0
0.0000000000,0,0
0.0006956735,0,0
0.2679661171,1,1
0.0001332409,0,0
0.0009323813,0,0
0.0009323813,0,0
0.0002035972,0,0
0.0014450505,0,0
0.0001981292,0,0
0.0023901221,0,0
0.0001332409,0,0
0.0001621803,0,0
0.0026217797,0,0
0.0000077256,0,0
0.0038765266,0,0
0.0002111383,0,0
0.0921697320,1,0
0.0000000000,0,0
0.1403626103,1,1
0.0000077256,0,0
0.0844243144,0,0
0.2734370228,1,1
0.0513861819,0,0
0.0847425360,0,0
0.0209652997,0,0
0.0001621803,0,0
0.0175672667,0,0
0.7742098819,1,1
0.2100482187,1,1
0.0004454318,0,0
0.0915153701,1,0
0.0000000000,0,0
0.0000433804,0,0
0.1153032408,1,1
0.1252231615,1,1
0.0000664556,0,0
0.0003939181,0,0
0.0936774482,1,0
0.2502645690,1,1
0.0016041882,0,0
0.0039794553,0,0
0.2902645255,1,1
0.1175576064,1,1
0.0012187115,0,0
0.1261366648,1,1
0.1293007023,1,1
0.0001981292,0,0
0.0082491444,0,0
0.0149982672,0,0
0.0027193771,0,0
0.0320839057,0,0
0.0012187115,0,0
0.0000000000,0,0
0.0895698573,1,0
0.0458940376,0,0
0.0221869541,0,0
0.0751457033,0,0
0.0006956735,0,0
0.0013814799,0,0
0.0444980752,0,0
0.0347345515,0,0
0.1344154845,1,1
0.0238023827,0,0
0.1732897258,1,1
0.0002516129,0,0
0.0001981292,0,0
0.0000997681,0,0
0.0711521194,0,0
0.1527692910,1,1
0.0000000000,0,0
0.0006701232,0,0
0.0713215566,0,0
0.1639731544,1,1
0.0000077256,0,0
0.0147543384,0,0
0.1437073814,1,1
0.0000077256,0,0
0.0725851813,0,0
0.0033722094,0,0
0.0000000000,0,0
0.0022078313,0,0
0.0184481811,0,0
0.0000000000,0,0
0.1965125108,1,1
0.0013636665,0,0
0.0771573940,0,0
0.0027193771,0,0
0.0581215361,0,0
0.1212628222,1,1
0.0000664556,0,0
0.1803265484,1,1
0.2152498682,1,1
0.0024817637,0,0
0.0011102681,0,0
0.0071864272,0,0
0.0003359969,0,0
0.0616390856,0,0
0.0000000000,0,0
0.0115210802,0,0
0.1407052345,1,1
0.0000664556,0,0
0.0000000000,0,0
0.0440035114,0,0
0.0000664556,0,0
0.0000077256,0,0
0.0018408746,0,0
0.1833943225,1,1
0.0162626679,0,0
0.0000000000,0,0
0.0000000000,0,0
0.0646207418,0,0
0.0487431252,0,0
0.2587365114,1,1
0.0048298890,0,0
0.0000000000,0,0
0.0002035972,0,0
0.0000433804,0,0
0.0002750206,0,0
0.0879871632,1,0
0.1492269755,1,1
0.1714323458,1,1
0.1144650897,1,1
0.1104547098,1,1
0.0003224947,0,0
0.0000077256,0,0
0.1443790857,1,1
0.1306142224,1,1
0.0716767754,0,0
0.1795278475,1,1
0.1189686663,1,1
0.1436735755,1,1
0.2233906399,1,1
0.0000000000,0,0
0.1611069228,1,1
0.0027193771,0,0
0.1227601570,1,1
0.0001621803,0,0
0.3292099002,1,1
0.0027193771,0,0
0.0000433804,0,0
0.0005027970,0,0
0.0009323813,0,0
0.0002111383,0,0
0.0215966252,0,0
0.1259098307,1,1
0.1725655442,1,1
0.0016041882,0,0
0.0000308007,0,0
0.0172290871,0,0
0.0000000000,0,0
0.1368406160,1,1
0.0002111383,0,0
0.0006956735,0,0
0.0000000000,0,0
0.0000000000,0,0
0.3467679035,1,1
0.1896547069,1,1
0.0054580372,0,0
0.2322366977,1,1
0.0458846140,0,0
0.1958238404,1,1
0.0016699938,0,0
0.0246597608,0,0
0.0014450505,0,0
0.0052530499,0,0
0.0000077256,0,0
0.0001621803,0,0
0.1440470616,1,1
0.0001746578,0,0
0.1697626242,1,1
0.0028410562,0,0
0.0000000000,0,0
0.0001332409,0,0
0.0000000000,0,0
0.0002390530,0,0
0.1215860416,1,1
0.0997899295,1,1
0.0027193771,0,0
0.0003752019,0,0
0.0734065559,0,0
0.2800368839,1,1
0.1574180595,1,1
0.0203351723,0,0
0.0000000000,0,0
0.0016041882,0,0
0.1045510221,1,1
0.0073571656,0,0
0.2093616837,1,1
0.0036395209,0,0
0.1670109083,1,1
0.0225641160,0,0
0.0014450505,0,0
0.1076556636,1,1
0.0001332409,0,0
0.0444980752,0,0
0.0001621803,0,0
0.0002203368,0,0
0.2357393975,1,1
0.0229914050,0,0
0.0001287075,0,0
0.4178778752,1,1
0.0122003511,0,0
0.2454550255,1,1
0.0001621803,0,0
0.0000997681,0,0
0.0004454318,0,0
0.0236973892,0,0
0.0001621803,0,0
0.0000000000,0,0
0.2258455365,1,1
0.1982435471,1,1
0.0000433804,0,0
0.1123520102,1,1
0.0001621803,0,0
0.0384864083,0,0
0.0011587202,0,0
0.0000077256,0,0
0.0001621803,0,0
0.0000000000,0,0
0.0007340607,0,0
0.0318315215,0,0
0.2082852046,1,1
0.0000000000,0,0
0.0001387089,0,0
0.0003584623,0,0
0.0001621803,0,0
0.0187997583,0,0
0.3170994821,1,1
0.2004249814,1,1
0.0461249736,0,0
0.3936201239,1,1
0.0002335850,0,0
0.0063521868,0,0
0.0000000000,0,0
0.0016041882,0,0
0.0024360524,0,0
0.0000997681,0,0
0.1892981318,1,1
0.2885123031,1,1
0.3113912357,1,1
0.0000000000,0,0
0.0873374760,1,0
0.0948003488,1,1
0.0000000000,0,0
0.0938843162,1,0
0.0000000000,0,0
0.0000000000,0,0
0.0000077256,0,0
0.0000077256,0,0
0.0000000000,0,0
0.0002166063,0,0
0.1252183991,1,1
0.0004454318,0,0
0.0978118198,1,1
0.2778463893,1,1
0.0009323813,0,0
0.0042835116,0,0
0.0001621803,0,0
0.0729220228,0,0
0.1502869620,1,1
0.0010293827,0,0
0.0002525552,0,0
0.0001358773,0,0
0.0000433804,0,0
0.0001621803,0,0
0.0017066546,0,0
0.0000664556,0,0
0.0011998019,0,0
0.0538709385,0,0
0.0008335747,0,0
0.0000000000,0,0
0.0001621803,0,0
0.0000000000,0,0
0.0000000000,0,0
0.1186075230,1,1
0.0048778935,0,0
0.1332412887,1,1
0.1155842671,1,1
0.0232119310,0,0
0.1682919142,1,1
0.0171655398,0,0
0.0004454318,0,0
0.0000997681,0,0
0.0000000000,0,0
0.0163595990,0,0
0.1790413937,1,1
0.0001332409,0,0
0.0688529119,0,0
0.0907138460,1,0
0.1138660253,1,1
0.0398929987,0,0
0.0000077256,0,0
0.0241262213,0,0
0.0024877195,0,0
0.1480881426,1,1
0.0000000000,0,0
0.0605360860,0,0
0.0027193771,0,0
0.0014252068,0,0
0.0002035972,0,0
0.0003104764,0,0
0.0227307379,0,0
0.0001332409,0,0
0.0472714789,0,0
0.0001621803,0,0
0.0000433804,0,0
0.1555210314,1,1
0.1868120661,1,1
0.0005568039,0,0
0.0066283861,0,0
0.0000000000,0,0
0.0000766930,0,0
0.0001621803,0,0
0.0000997681,0,0
0.0000664556,0,0
0.1542982753,1,1
0.0000433804,0,0
0.0001121346,0,0
0.0016699938,0,0
0.0003705104,0,0
0.1637227672,1,1
0.0039082077,0,0
0.0436623787,0,0
0.0075020482,0,0
0.0178765337,0,0
0.0120877161,0,0
0.0235152275,0,0
0.0002111383,0,0
0.0509162512,0,0
0.1108879030,1,1
0.0000433804,0,0
0.1460673372,1,1
0.0000077256,0,0
0.0070983134,0,0
0.0000000000,0,0
0.0878457653,1,0
0.0233025396,0,0
0.3276475600,1,1
0.0718364838,0,0
0.0000000000,0,0
0.0007426127,0,0
0.0003777577,0,0
0.0000664556,0,0
0.0000000000,0,0
0.0053010544,0,0
0.0263513788,0,0
0.0004198815,0,0
0.2419561852,1,1
0.0933532530,1,0
0.0006956735,0,0
0.0946536424,1,1
0.0000000000,0,0
0.0000000000,0,0
0.1467825276,1,1
0.0076344642,0,0
0.1741947239,1,1
0.8009802673,1,1
0.0006956735,0,0
0.0458125608,0,0
0.0185000155,0,0
0.0000000000,0,0
0.0254761921,0,0
0.1545854064,1,1
0.0266930403,0,0
0.0007627079,0,0
0.0033354647,0,0
0.1996083907,1,1
0.0009323813,0,0
0.0996239131,1,1
0.0001676483,0,0
0.0002166063,0,0
0.2615455465,1,1
0.2480082577,1,1
0.0000000000,0,0
0.2183656032,1,1
0.0009323813,0,0
0.0018408746,0,0
0.0000000000,0,0
0.0001691898,0,0
0.0000664556,0,0
0.1905778647,1,1
0.0002260626,0,0
0.0013048349,0,0
0.3274843575,1,1
0.0001621803,0,0
0.5871297353,1,1
0.0287455934,0,0
0.0018775353,0,0
0.0000997681,0,0
0.1069478881,1,1
0.0000000000,0,0
0.2543185500,1,1
0.0292235248,0,0
0.0255579380,0,0
0.1806411505,1,1
0.6362915569,1,1
0.0001332409,0,0
0.0000077256,0,0
0.0000433804,0,0
0.1653349444,1,1
0.2330979456,1,1
0.0133236532,0,0
0.1069164494,1,1
0.0001332409,0,0
0.0000077256,0,0
0.5203176151,1,1
0.0026681202,0,0
0.0298951131,0,0
0.0000077256,0,0
0.0009216329,0,0
0.1965053848,1,1
0.0001621803,0,0
0.0001332409,0,0
0.0001332409,0,0
0.5448115388,1,1
0.0732019155,0,0
0.0198166630,0,0
0.0000664556,0,0
0.0026217797,0,0
0.0001981292,0,0
0.0000997681,0,0
0.0000000000,0,0
0.0001332409,0,0
0.0027193771,0,0
0.0000000000,0,0
0.0550176028,0,0
0.0001621803,0,0
0.0224094798,0,0
0.0000000000,0,0
0.0711144158,0,0
0.0001621803,0,0
0.0065032159,0,0
0.1277588027,1,1
0.0002035972,0,0
0.0002525552,0,0
0.1754680970,1,1
0.1357377530,1,1
0.0000433804,0,0
0.0000000000,0,0
0.0854623875,0,0
0.0354936716,0,0
0.0243268515,0,0
0.0040987109,0,0
0.1227601570,1,1
0.0000433804,0,0
0.0966610789,1,1
0.1847152717,1,1
0.0778234094,0,0
0.0014450505,0,0
0.1407085114,1,1
0.0000077256,0,0
0.0012923824,0,0
0.0033354647,0,0
0.0262728324,0,0
0.0000000000,0,0
0.0001332409,0,0
0.1471844083,1,1
0.3175677659,1,1
0.2846871694,1,1
0.0636635595,0,0
0.0047059569,0,0
0.0050769099,0,0
0.0825053371,0,0
0.0000000000,0,0
0.0000997681,0,0
0.0836926002,0,0
0.0970112858,1,1
0.0000000000,0,0
0.0027193771,0,0
0.2260036061,1,1
0.2745873976,1,1
0.0014817113,0,0
0.0026093986,0,0
0.0000308007,0,0
0.0000953950,0,0
0.9050103338,1,1
0.0010599137,0,0
0.2848322940,1,1
0.0066283861,0,0
0.7689414034,1,1
0.0182170500,0,0
0.2232417610,1,1
0.0305495864,0,0
0.0002615184,0,0
0.0115494158,0,0
0.0000997681,0,0
0.0968203631,1,1
0.0000000000,0,0
0.0032725072,0,0
0.0002035972,0,0
0.0006849251,0,0
0.4428624987,1,1
0.0477018619,0,0
0.0556641252,0,0
0.1337342890,1,1
0.0016408490,0,0
0.0017854176,0,0
0.1666893071,1,1
0.0230418725,0,0
0.1377707249,1,1
0.0001746578,0,0
0.0002035972,0,0
0.3635989371,1,1
0.0007519595,0,0
0.0000077256,0,0
0.0586403542,0,0
0.0011217101,0,0
0.0004011653,0,0
0.0024877195,0,0
0.0000077256,0,0
0.0024877195,0,0
0.0048515882,0,0
0.0001621803,0,0
0.0001621803,0,0
0.0220071006,0,0
0.0010293827,0,0
0.0082491444,0,0
0.1438727009,1,1
0.0004194684,0,0
0.0000000000,0,0
0.1839029884,1,1
0.0001621803,0,0
0.0000000000,0,0
0.0008914815,0,0
0.8501292388,1,1
0.0002035972,0,0
0.0048859044,0,0
0.0003359969,0,0
0.0905825197,1,0
0.2834071860,1,1
0.1321231424,1,1
0.0014336085,0,0
0.0143767732,0,0
0.1958307212,1,1
0.1916583248,1,1
0.0553904728,0,0
0.0000077256,0,0
0.0903434323,1,0
0.0001691898,0,0
0.0001621803,0,0
0.0000997681,0,0
0.0000768533,0,0
0.0000000000,0,0
0.0182170500,0,0
0.0001332409,0,0
0.2368042409,1,1
0.0000997681,0,0
0.1751331731,1,1
0.0051289412,0,0
0.0001332409,0,0
0.0001702847,0,0
0.0885846432,1,0
0.0016041882,0,0
0.1327735862,1,1
0.0002035972,0,0
0.1358938546,1,1
0.0027193771,0,0
0.0000077256,0,0
0.2386525709,1,1
0.0001332409,0,0
0.0033859282,0,0
0.0231672376,0,0
0.1242243948,1,1
0.0115494158,0,0
0.0035279158,0,0
0.0000077256,0,0
0.0633201851,0,0
0.0022078313,0,0
0.0002525552,0,0
0.4893396453,1,1
0.0000997681,0,0
0.1127300582,1,1
0.5015084069,1,1
0.0000000000,0,0
0.0612573695,0,0
0.0000000000,0,0
0.0248266945,0,0
0.0000077256,0,0
0.0002525552,0,0
0.0014450505,0,0
0.0000000000,0,0
0.0000077256,0,0
0.1639336117,1,1
0.1121499911,1,1
0.0000000000,0,0
0.0054937442,0,0
0.1019222782,1,1
0.1808427605,1,1
0.1718469111,1,1
0.0530878876,0,0
0.1846506339,1,1
0.0001332409,0,0
0.1304756668,1,1
0.0147998919,0,0
0.0739341045,0,0
0.0000000000,0,0
0.1369005610,1,1
0.0003714527,0,0
0.1630105609,1,1
0.0000000000,0,0
0.1489110225,1,1
0.0064454230,0,0
0.3470066323,1,1
0.0052530499,0,0
0.0000000000,0,0
0.4200051556,1,1
0.0000000000,0,0
0.0000000000,0,0
0.1417342110,1,1
0.0001621803,0,0
0.0000433804,0,0
0.0000433804,0,0
0.0000664556,0,0
0.0001676483,0,0
0.0010208190,0,0
0.0328027318,0,0
0.0045868523,0,0
0.0006701232,0,0
0.2360776427,1,1
0.2828520701,1,1
0.0001621803,0,0
0.1561957959,1,1
0.2089950810,1,1
0.0016041882,0,0
0.0721940516,0,0
0.3360087936,1,1
0.0233025396,0,0
0.0002683525,0,0
0.0039284246,0,0
0.0003939181,0,0
0.0336516295,0,0
0.0000997681,0,0
0.0006956735,0,0
0.0002390530,0,0
0.1248638999,1,1
0.0001332409,0,0
0.0001621803,0,0
0.2583869459,1,1
0.0000433804,0,0
0.0000433804,0,0
0.0172426809,0,0
0.0020221040,0,0
0.0241599177,0,0
0.1872928297,1,1
0.0000664556,0,0
0.0290691059,0,0
0.0000077256,0,0
0.0000000000,0,0
0.1460513786,1,1
0.0510359269,0,0
0.0315514654,0,0
0.0076186461,0,0
0.0000997681,0,0
0.1254150578,1,1
0.0000433804,0,0
0.0803511911,0,0
0.0000433804,0,0
0.0007998663,0,0
0.4148008981,1,1
0.0007429664,0,0
0.1352533169,1,1
0.1186639562,1,1
0.7130296948,1,1
0.0339360612,0,0
0.0000997681,0,0
0.3659182434,1,1
0.0911840137,1,0
0.0000664556,0,0
0.0796681155,0,0
0.0009323813,0,0
0.0000664556,0,0
0.0027193771,0,0
0.0196625869,0,0
0.1089131735,1,1
0.0000000000,0,0
0.0000999284,0,0
0.0266238702,0,0
0.3440320269,1,1
0.0002390530,0,0
0.0256431258,0,0
0.0024877195,0,0
0.0520438797,0,0
0.0000077256,0,0
0.1651227858,1,1
0.0457862526,0,0
0.1629500906,1,1
0.0012187115,0,0
0.0008960491,0,0
0.0101450547,0,0
0.0815181542,0,0
0.5061873522,1,1
0.0415024952,0,0
0.0002525552,0,0
0.0001387089,0,0
0.0001621803,0,0
0.2407287070,1,1
0.0042809371,0,0
0.0001332409,0,0
0.0006956735,0,0
0.0076552007,0,0
0.0529699489,0,0
0.0055399218,0,0
0.1986188974,1,1
0.1364373982,1,1
0.0000997681,0,0
0.0016041882,0,0
0.2108039687,1,1
0.1567608752,1,1
0.0030729886,0,0
0.1739723162,1,1
0.0933026945,1,0
0.0007627079,0,0
0.0053852539,0,0
0.1635415370,1,1
0.1680647288,1,1
0.0115494158,0,0
0.1924312696,1,1
0.0072234835,0,0
0.1976103673,1,1
0.0000587300,0,0
0.2158316560,1,1
0.0013146696,0,0
0.0270122938,0,0
0.0001621803,0,0
0.3023728575,1,1
0.0023901221,0,0
0.0023054287,0,0
0.3734424750,1,1
0.0027193771,0,0
0.0175244064,0,0
0.1440529012,1,1
0.0014116710,0,0
0.1912133988,1,1
0.0002880110,0,0
0.2539755248,1,1
0.0001287075,0,0
0.1518647141,1,1
0.2474410770,1,1
0.0583444419,0,0
0.0000000000,0,0
0.1726627365,1,1
0.1577124235,1,1
0.1727871305,1,1
0.2611184813,1,1
0.0001332409,0,0
0.2277892869,1,1
0.1420500458,1,1
0.0787587790,0,0
0.0268470328,0,0
0.0000433804,0,0
0.0004194684,0,0
0.0234609900,0,0
0.0591409171,0,0
0.0003705104,0,0
0.0370320023,0,0
0.5143904151,1,1
0.0001332409,0,0
0.0042785075,0,0
0.0000000000,0,0
0.0000077256,0,0
0.0000000000,0,0
0.0230418725,0,0
0.0002111383,0,0
0.1786366721,1,1
0.0000077256,0,0
0.4535422689,1,1
0.0647925684,0,0
0.2545110765,1,1
0.0000000000,0,0
0.0783261883,0,0
0.1195649370,1,1
0.0000000000,0,0
0.0029494193,0,0
0.5796822304,1,1
0.1887450961,1,1
0.0007944801,0,0
0.1493604193,1,1
0.0534502110,0,0
0.0000997681,0,0
0.0266809200,0,0
0.0001621803,0,0
0.0032137856,0,0
0.0001621803,0,0
0.0001332409,0,0
0.0109293444,0,0
0.1654495688,1,1
0.0972434664,1,1
0.2498599318,1,1
0.1018426281,1,1
0.0000000000,0,0
0.1014852525,1,1
0.0613306659,0,0
0.0000997681,0,0
0.0000000000,0,0
0.0284145774,0,0
0.0000000000,0,0
0.0813320547,0,0
0.0000433804,0,0
0.0137028282,0,0
0.0002035972,0,0
0.0009220125,0,0
0.0001332409,0,0
0.0016041882,0,0
0.2816427646,1,1
0.0001981292,0,0
0.1020270920,1,1
0.0000000000,0,0
0.1214069412,1,1
0.2902788848,1,1
0.0000664556,0,0
0.0356934703,0,0
0.0000664556,0,0
0.1708032784,1,1
0.2494851153,1,1
0.0760887389,0,0
0.1287649128,1,1
0.2288723574,1,1
0.1930797406,1,1
0.0187651528,0,0
0.0000000000,0,0
0.0860795185,0,0
0.0000308007,0,0
0.0000000000,0,0
0.0281018242,0,0
0.0435297173,0,0
0.0000997681,0,0
0.7928562471,1,1
0.0000664556,0,0
0.0618908908,0,0
0.2175203232,1,1
0.0017854176,0,0
0.0010293827,0,0
0.0001332409,0,0
0.0000997681,0,0
0.0024877195,0,0
0.0000997681,0,0
0.0010208190,0,0
0.1112274579,1,1
0.1196751801,1,1
0.7090565200,1,1
0.0083038672,0,0
0.0017854176,0,0
0.1151281648,1,1
0.1291264408,1,1
0.0009323813,0,0
0.0895193238,1,0
0.0450067895,0,0
0.0000000000,0,0
0.0217029326,0,0
0.1377616543,1,1
0.1849832256,1,1
0.0001621803,0,0
0.4991655509,1,1
0.0616430554,0,0
0.0000997681,0,0
0.0011281679,0,0
0.0024877195,0,0
0.0002260626,0,0
0.0227307379,0,0
0.0002035972,0,0
0.0018302105,0,0
0.1701416548,1,1
0.0003527365,0,0
0.1475005983,1,1
0.0027193771,0,0
0.0003939181,0,0
0.2078425203,1,1
0.0000000000,0,0
0.3532861624,1,1
0.0096458555,0,0
0.1067176052,1,1
0.0179727016,0,0
0.0000000000,0,0
0.0018408746,0,0
0.0001515827,0,0
0.0010293827,0,0
0.0000000000,0,0
0.0154312402,0,0
0.0012072696,0,0
0.0000433804,0,0
0.5961163885,1,1
0.0000000000,0,0
0.0001461147,0,0
0.0027193771,0,0
0.1543511125,1,1
0.0001101658,0,0
0.0002035972,0,0
0.0001621803,0,0
0.0037976000,0,0
0.0002035972,0,0
0.2406387562,1,1
0.0154382904,0,0
0.1621221092,1,1
0.0830771735,0,0
0.0000664556,0,0
0.0009323813,0,0
0.5184469353,1,1
0.1446237710,1,1
0.0019270300,0,0
0.0032378673,0,0
0.0000077256,0,0
0.0057311016,0,0
0.0066228630,0,0
0.0352563218,0,0
0.0015708087,0,0
0.0007565261,0,0
0.1870503212,1,1
0.0010935686,0,0
0.0006956735,0,0
0.0016041882,0,0
0.0099214449,0,0
0.1059479086,1,1
0.0024877195,0,0
0.0627147543,0,0
0.0006956735,0,0
0.0401471302,0,0
0.1187406998,1,1
0.0466100693,0,0
0.0000000000,0,0
0.0001357170,0,0
0.0702590866,0,0
0.0588720735,0,0
0.4138981180,1,1
0.0006441598,0,0
0.0000664556,0,0
0.0728753218,0,0
0.0793986758,0,0
0.0210345374,0,0
0.0000000000,0,0
0.0156873264,0,0
0.0011217101,0,0
0.0493919290,0,0
0.0001621803,0,0
0.0009323813,0,0
0.0000000000,0,0
0.0093634037,0,0
0.0014450505,0,0
0.0000077256,0,0
0.0045868523,0,0
0.2851726427,1,1
0.1457892438,1,1
0.0014450505,0,0
0.1997914431,1,1
0.0002428022,0,0
0.0709826342,0,0
0.0739620198,0,0
0.0057311016,0,0
0.0019219420,0,0
0.0919398652,1,0
0.0510952635,0,0
0.0003359969,0,0
0.0012187115,0,0
0.0020266018,0,0
0.1118345964,1,1
0.0006697101,0,0
0.1351768139,1,1
0.0488019905,0,0
0.0000433804,0,0
0.0331484120,0,0
0.0698871180,0,0
0.0014148593,0,0
0.1186075230,1,1
